x,Seno(x)
10.3,0.1788022151163496
10.4,0.18051914525055998
10.5,0.18223552549214747
10.600000000000001,0.1839513506127202
10.700000000000001,0.18566661538557722
10.8,0.18738131458572463
10.9,0.1890954429898913
11.0,0.1908089953765448
11.100000000000001,0.19252196652590745
11.200000000000001,0.19423435121997198
11.3,0.19594614424251772
11.4,0.19765734037912616
11.5,0.1993679344171972
11.600000000000001,0.2010779211459647
11.700000000000001,0.2027872953565125
11.8,0.20449605184179034
11.9,0.20620418539662963
12.0,0.20791169081775934
12.100000000000001,0.2096185629038218
12.200000000000001,0.21132479645538865
12.3,0.21303038627497659
12.4,0.2147353271670632
12.5,0.21643961393810288
12.600000000000001,0.21814324139654256
12.700000000000001,0.21984620435283755
12.8,0.2215484976194673
12.9,0.22325011601095138
13.0,0.224951054343865
13.100000000000001,0.22665130743685505
13.200000000000001,0.22835087011065575
13.3,0.23004973718810443
13.4,0.2317479034941573
13.5,0.2334453638559054
13.600000000000001,0.23514211310259003
13.700000000000001,0.2368381460656187
13.8,0.23853345757858088
13.9,0.24022804247726373
14.0,0.24192189559966773
14.100000000000001,0.24361501178602255
14.200000000000001,0.24530738587880258
14.3,0.2469990127227429
14.4,0.2486898871648548
14.5,0.25038000405444144
14.600000000000001,0.25206935824311366
14.700000000000001,0.25375794458480566
14.8,0.25544575793579055
14.9,0.2571327931546962
15.0,0.25881904510252074
15.100000000000001,0.2605045086426484
15.200000000000001,0.2621891786408648
15.3,0.2638730499653729
15.4,0.2655561174868088
15.5,0.26723837607825685
15.600000000000001,0.26891982061526576
15.700000000000001,0.27060044597586363
15.8,0.27228024704057435
15.9,0.27395921869243245
16.0,0.27563735581699916
16.1,0.2773146533023778
16.2,0.2789911060392293
16.3,0.2806667089207878
16.400000000000002,0.2823414568428765
16.5,0.28401534470392265
16.6,0.28568836740497355
16.7,0.28736051984971195
16.8,0.2890317969444716
16.900000000000002,0.2907021935982525
17.0,0.29237170472273677
17.1,0.294040325232304
17.2,0.29570805004404666
17.3,0.297374874077786
17.400000000000002,0.2990407922560867
17.5,0.3007057995042731
17.6,0.3023698907504445
17.7,0.30403306092549026
17.8,0.30569530496310565
17.900000000000002,0.3073566177998071
18.0,0.3090169943749474
18.1,0.31067642963073183
18.2,0.31233491851223255
18.3,0.31399245596740494
18.400000000000002,0.3156490369471025
18.5,0.31730465640509214
18.6,0.31895930929807
18.7,0.32061299058567627
18.8,0.3222656952305111
18.900000000000002,0.3239174181981494
19.0,0.3255681544571567
19.1,0.3272178989791039
19.200000000000003,0.32886664673858323
19.3,0.3305143927132231
19.400000000000002,0.33216113188370333
19.5,0.3338068592337709
19.6,0.33545156975025503
19.700000000000003,0.33709525842308213
19.8,0.3387379202452914
19.900000000000002,0.34037955021305016
20.0,0.3420201433256687
20.1,0.3436596945856161
20.200000000000003,0.3452981989985347
20.3,0.34693565157325584
20.400000000000002,0.34857204732181524
20.5,0.35020738125946743
20.6,0.35184164840470183
20.700000000000003,0.3534748437792572
20.8,0.35510696240813705
20.900000000000002,0.35673799931962524
21.0,0.35836794954530027
21.1,0.35999680812005125
21.200000000000003,0.36162457008209237
21.3,0.36325123047297836
21.400000000000002,0.36487678433761966
21.5,0.3665012267242973
21.6,0.368124552684678
21.700000000000003,0.36974675727382933
21.8,0.37136783555023484
21.900000000000002,0.37298778257580895
22.0,0.374606593415912
22.1,0.37622426313936563
22.200000000000003,0.37784078681846717
22.3,0.3794561595290051
22.400000000000002,0.38107037635027413
22.5,0.3826834323650898
22.6,0.38429532265980376
22.700000000000003,0.38590604232431863
22.8,0.387515586452103
22.900000000000002,0.3891239501402063
23.0,0.39073112848927377
23.1,0.39233711660356146
23.200000000000003,0.39394190959095116
23.3,0.39554550256296495
23.400000000000002,0.3971478906347806
23.5,0.3987490689252462
23.6,0.40034903255689497
23.700000000000003,0.4019477766559602
23.8,0.40354529635239006
23.900000000000002,0.40514158677986256
24.0,0.4067366430758002
24.1,0.40833046038138493
24.200000000000003,0.4099230338415728
24.3,0.4115143586051088
24.400000000000002,0.4131044298245418
24.5,0.414693242656239
24.6,0.4162807922604012
24.700000000000003,0.4178670738010768
24.8,0.4194520824461771
24.900000000000002,0.4210358133674911
25.0,0.42261826174069944
25.1,0.4241994227453902
25.200000000000003,0.4257792915650727
25.3,0.4273578633871924
25.400000000000002,0.42893513340314593
25.5,0.43051109680829514
25.6,0.4320857488019823
25.700000000000003,0.4336590845875444
25.8,0.4352310993723275
25.900000000000002,0.4368017883677022
26.0,0.4383711467890774
26.1,0.43993916985591514
26.200000000000003,0.4415058527917452
26.3,0.44307119082417973
26.400000000000002,0.4446351791849275
26.5,0.44619781310980877
26.6,0.4477590878387697
26.700000000000003,0.44931899861589664
26.8,0.45087754068943076
26.900000000000002,0.45243470931178276
27.0,0.45399049973954675
27.1,0.4555449072335156
27.200000000000003,0.45709792705869423
27.3,0.45864955448431494
27.400000000000002,0.4601997847838517
27.5,0.4617486132350339
27.6,0.4632960351198617
27.700000000000003,0.4648420457246197
27.8,0.4663866403398912
27.900000000000002,0.4679298142605734
28.0,0.4694715627858908
28.1,0.47101188121941
28.200000000000003,0.47255076486905406
28.3,0.4740882090471163
28.400000000000002,0.47562420907027525
28.5,0.4771587602596084
28.6,0.4786918579406068
28.700000000000003,0.48022349744318893
28.8,0.4817536741017153
28.900000000000002,0.4832823832550024
29.0,0.48480962024633706
29.1,0.4863353804234905
29.200000000000003,0.4878596591387327
29.3,0.48938245174884626
29.400000000000002,0.4909037536151409
29.5,0.49242356010346716
29.6,0.493941866584231
29.700000000000003,0.4954586684324076
29.8,0.49697396102755537
29.900000000000002,0.4984877397538304
30.0,0.49999999999999994
30.1,0.5015107371594574
30.200000000000003,0.5030199466302351
30.3,0.5045276238150193
30.400000000000002,0.5060337641211639
30.5,0.5075383629607041
30.6,0.5090414157503713
30.700000000000003,0.5105429179116058
30.8,0.5120428648705715
30.900000000000002,0.5135412520581701
31.0,0.5150380749100542
31.1,0.5165333288666418
31.200000000000003,0.5180270093731303
31.3,0.5195191118795094
31.400000000000002,0.5210096318405764
31.5,0.5224985647159488
31.6,0.5239859059700791
31.700000000000003,0.5254716510722679
31.8,0.5269557954966776
31.900000000000002,0.5284383347223471
32.0,0.5299192642332049
32.1,0.5313985795180829
32.2,0.53287627607073
32.300000000000004,0.5343523493898265
32.4,0.5358267949789967
32.5,0.5372996083468238
32.6,0.538770785006863
32.7,0.540240320477655
32.800000000000004,0.5417082102827399
32.9,0.5431744499506707
33.0,0.5446390350150271
33.1,0.5461019610144291
33.2,0.5475632234925503
33.300000000000004,0.5490228179981318
33.4,0.5504807400849955
33.5,0.5519369853120581
33.6,0.5533915492433441
33.7,0.5548444274479993
33.800000000000004,0.5562956155003048
33.9,0.5577451089796901
34.0,0.5591929034707469
34.1,0.5606389945632417
34.2,0.5620833778521306
34.300000000000004,0.5635260489375715
34.4,0.5649670034249379
34.5,0.5664062369248328
34.6,0.5678437450531013
34.7,0.5692795234308442
34.800000000000004,0.5707135676844317
34.9,0.5721458734455162
35.0,0.573576436351046
35.1,0.5750052520432786
35.2,0.5764323161697933
35.300000000000004,0.5778576243835054
35.4,0.5792811723426788
35.5,0.5807029557109398
35.6,0.5821229701572894
35.7,0.5835412113561176
35.800000000000004,0.5849576749872155
35.9,0.5863723567357892
36.0,0.5877852522924731
36.1,0.5891963573533421
36.2,0.5906056676199254
36.300000000000004,0.5920131787992196
36.4,0.5934188866037015
36.5,0.5948227867513413
36.6,0.5962248749656158
36.7,0.5976251469755212
36.800000000000004,0.599023598515586
36.9,0.600420225325884
37.0,0.6018150231520483
37.1,0.6032079877452825
37.2,0.6045991148623748
37.300000000000004,0.6059884002657111
37.4,0.6073758397232867
37.5,0.6087614290087207
37.6,0.6101451639012676
37.7,0.6115270401858311
37.800000000000004,0.6129070536529765
37.9,0.6142852000989432
38.0,0.6156614753256583
38.1,0.6170358751407486
38.2,0.6184083953575542
38.300000000000004,0.6197790317951402
38.400000000000006,0.6211477802783104
38.5,0.6225146366376196
38.6,0.6238795967093862
38.7,0.6252426563357052
38.800000000000004,0.6266038113644605
38.900000000000006,0.6279630576493379
39.0,0.6293203910498374
39.1,0.6306758074312863
39.2,0.6320293026648509
39.300000000000004,0.6333808726275502
39.400000000000006,0.6347305132022677
39.5,0.636078220277764
39.6,0.6374239897486897
39.7,0.6387678175155977
39.800000000000004,0.6401096994849556
39.900000000000006,0.6414496315691579
40.0,0.6427876096865393
40.1,0.6441236297613865
40.2,0.6454576877239506
40.300000000000004,0.6467897795104596
40.400000000000006,0.648119901063131
40.5,0.6494480483301837
40.6,0.6507742172658509
40.7,0.6520984038303923
40.800000000000004,0.6534206039901055
40.900000000000006,0.6547408137173398
41.0,0.6560590289905073
41.1,0.6573752457940958
41.2,0.6586894601186805
41.300000000000004,0.6600016679609368
41.400000000000006,0.6613118653236519
41.5,0.6626200482157375
41.6,0.6639262126522416
41.7,0.6652303546543609
41.800000000000004,0.6665324702494526
41.900000000000006,0.6678325554710467
42.0,0.6691306063588582
42.1,0.6704266189587991
42.2,0.6717205893229902
42.300000000000004,0.6730125135097733
42.400000000000006,0.6743023875837235
42.5,0.6755902076156602
42.6,0.6768759696826607
42.7,0.6781596698680706
42.800000000000004,0.6794413042615165
42.900000000000006,0.6807208689589179
43.0,0.6819983600624985
43.1,0.6832737736807991
43.2,0.6845471059286887
43.300000000000004,0.6858183529273763
43.400000000000006,0.687087510804423
43.5,0.6883545756937539
43.6,0.6896195437356698
43.7,0.6908824110768584
43.800000000000004,0.6921431738704068
43.900000000000006,0.693401828275813
44.0,0.6946583704589973
44.1,0.6959127965923143
44.2,0.6971651028545646
44.300000000000004,0.698415285431006
44.400000000000006,0.6996633405133654
44.5,0.7009092642998509
44.6,0.7021530529951624
44.7,0.703394702810504
44.800000000000004,0.7046342099635947
44.900000000000006,0.705871570678681
45.0,0.7071067811865476
45.1,0.7083398377245288
45.2,0.7095707365365209
45.300000000000004,0.7107994738729926
45.400000000000006,0.7120260459909966
45.5,0.7132504491541816
45.6,0.7144726796328034
45.7,0.7156927337037359
45.800000000000004,0.7169106076504829
45.900000000000006,0.7181262977631889
46.0,0.7193398003386512
46.1,0.7205511116803304
46.2,0.7217602280983622
46.300000000000004,0.7229671459095683
46.400000000000006,0.7241718614374676
46.5,0.7253743710122876
46.6,0.7265746709709759
46.7,0.7277727576572105
46.800000000000004,0.7289686274214116
46.900000000000006,0.7301622766207525
47.0,0.7313537016191705
47.1,0.7325428987873788
47.2,0.7337298645028764
47.300000000000004,0.7349145951499599
47.400000000000006,0.7360970871197344
47.5,0.7372773368101241
47.6,0.7384553406258838
47.7,0.7396310949786097
47.800000000000004,0.7408045962867501
47.900000000000006,0.7419758409756164
48.0,0.7431448254773942
48.1,0.7443115462311541
48.2,0.7454759996828623
48.300000000000004,0.7466381822853914
48.400000000000006,0.7477980904985319
48.5,0.7489557207890021
48.6,0.7501110696304596
48.7,0.7512641335035112
48.800000000000004,0.7524149088957245
48.900000000000006,0.7535633923016379
49.0,0.754709580222772
49.1,0.7558534691676395
49.2,0.7569950556517565
49.300000000000004,0.7581343361976522
49.400000000000006,0.7592713073348809
49.5,0.7604059656000309
49.6,0.7615383075367367
49.7,0.7626683296956883
49.800000000000004,0.7637960286346422
49.900000000000006,0.7649214009184319
50.0,0.766044443118978
50.1,0.7671651518152995
50.2,0.7682835235935234
50.300000000000004,0.7693995550468951
50.400000000000006,0.7705132427757893
50.5,0.77162458338772
50.6,0.7727335734973511
50.7,0.7738402097265062
50.800000000000004,0.7749444887041796
50.900000000000006,0.776046407066546
51.0,0.7771459614569709
51.1,0.778243148526021
51.2,0.7793379649314741
51.300000000000004,0.7804304073383297
51.400000000000006,0.7815204724188188
51.5,0.7826081568524139
51.6,0.7836934573258398
51.7,0.7847763705330829
51.800000000000004,0.7858568931754019
51.900000000000006,0.7869350219613374
52.0,0.788010753606722
52.1,0.7890840848346907
52.2,0.7901550123756904
52.300000000000004,0.79122353296749
52.400000000000006,0.7922896433551907
52.5,0.7933533402912352
52.6,0.7944146205354181
52.7,0.7954734808548959
52.800000000000004,0.7965299180241963
52.900000000000006,0.7975839288252285
53.0,0.7986355100472928
53.1,0.7996846584870906
53.2,0.8007313709487335
53.300000000000004,0.801775644243754
53.400000000000006,0.8028174751911146
53.5,0.8038568606172173
53.6,0.8048937973559142
53.7,0.8059282822485159
53.800000000000004,0.806960312143802
53.900000000000006,0.8079898838980306
54.0,0.8090169943749475
54.1,0.810041640445796
54.2,0.8110638189893267
54.300000000000004,0.8120835268918063
54.400000000000006,0.8131007610470277
54.5,0.8141155183563192
54.6,0.8151277957285542
54.7,0.8161375900801602
54.800000000000004,0.8171448983351286
54.900000000000006,0.8181497174250235
55.0,0.8191520442889918
55.1,0.8201518758737721
55.2,0.821149209133704
55.300000000000004,0.8221440410307375
55.400000000000006,0.8231363685344419
55.5,0.8241261886220157
55.6,0.8251134982782952
55.7,0.8260982944957639
55.800000000000004,0.8270805742745618
55.900000000000006,0.8280603346224945
56.0,0.8290375725550417
56.1,0.8300122850953675
56.2,0.8309844692743283
56.300000000000004,0.8319541221304826
56.400000000000006,0.8329212407100995
56.5,0.8338858220671682
56.6,0.8348478632634065
56.7,0.8358073613682703
56.800000000000004,0.8367643134589617
56.900000000000006,0.8377187166204388
57.0,0.838670567945424
57.1,0.8396198645344132
57.2,0.8405666034956842
57.300000000000004,0.8415107819453063
57.400000000000006,0.8424523970071476
57.5,0.8433914458128856
57.6,0.8443279255020151
57.7,0.8452618332218561
57.800000000000004,0.846193166127564
57.900000000000006,0.8471219213821373
58.0,0.8480480961564261
58.1,0.8489716876291414
58.2,0.849892692986864
58.300000000000004,0.8508111094240512
58.400000000000006,0.8517269341430477
58.5,0.8526401643540922
58.6,0.8535507972753275
58.7,0.8544588301328074
58.800000000000004,0.8553642601605067
58.900000000000006,0.8562670846003283
59.0,0.8571673007021123
59.1,0.8580649057236446
59.2,0.8589598969306644
59.300000000000004,0.8598522715968734
59.400000000000006,0.8607420270039436
59.5,0.8616291604415257
59.6,0.8625136692072575
59.7,0.8633955506067716
59.800000000000004,0.8642748019537048
59.900000000000006,0.8651514205697045
60.0,0.8660254037844386
60.1,0.8668967489356028
60.2,0.8677654533689285
60.300000000000004,0.8686315144381913
60.400000000000006,0.8694949295052191
60.5,0.8703556959398997
60.6,0.8712138111201894
60.7,0.8720692724321206
60.800000000000004,0.8729220772698097
60.900000000000006,0.8737722230354652
61.0,0.8746197071393957
61.1,0.8754645270000179
61.2,0.8763066800438637
61.300000000000004,0.8771461637055887
61.400000000000006,0.8779829754279806
61.5,0.8788171126619654
61.6,0.8796485728666165
61.7,0.880477353509162
61.800000000000004,0.8813034520649923
61.900000000000006,0.8821268660176678
62.0,0.8829475928589269
62.1,0.8837656300886935
62.2,0.8845809752150839
62.300000000000004,0.8853936257544159
62.400000000000006,0.8862035792312147
62.5,0.8870108331782217
62.6,0.8878153851364013
62.7,0.8886172326549489
62.800000000000004,0.8894163732912975
62.900000000000006,0.8902128046111265
63.0,0.8910065241883678
63.1,0.8917975296052141
63.2,0.8925858184521255
63.300000000000004,0.8933713883278376
63.400000000000006,0.8941542368393682
63.5,0.8949343616020251
63.6,0.8957117602394129
63.7,0.8964864303834406
63.800000000000004,0.8972583696743284
63.900000000000006,0.8980275757606156
64.0,0.898794046299167
64.10000000000001,0.8995577789551804
64.2,0.9003187714021935
64.3,0.9010770213220916
64.4,0.9018325264051138
64.5,0.9025852843498605
64.60000000000001,0.9033352928633009
64.7,0.9040825496607784
64.8,0.9048270524660196
64.9,0.9055687990111396
65.0,0.9063077870366499
65.10000000000001,0.907044014291465
65.2,0.9077774785329087
65.3,0.9085081775267217
65.4,0.9092361090470685
65.5,0.9099612708765432
65.60000000000001,0.9106836608061771
65.7,0.9114032766354453
65.8,0.912120116172273
65.9,0.9128341772330428
66.0,0.9135454576426009
66.10000000000001,0.9142539552342638
66.2,0.9149596678498247
66.3,0.915662593339561
66.4,0.9163627295622396
66.5,0.917060074385124
66.60000000000001,0.9177546256839811
66.7,0.9184463813430871
66.8,0.9191353392552344
66.9,0.9198214973217377
67.0,0.9205048534524404
67.10000000000001,0.9211854055657213
67.2,0.9218631515885005
67.3,0.9225380894562464
67.4,0.9232102171129809
67.5,0.9238795325112867
67.60000000000001,0.9245460336123131
67.7,0.9252097183857821
67.8,0.9258705848099947
67.9,0.9265286308718373
68.0,0.9271838545667874
68.10000000000001,0.92783625389892
68.2,0.9284858268809135
68.3,0.9291325715340562
68.4,0.9297764858882515
68.5,0.9304175679820246
68.60000000000001,0.9310558158625283
68.7,0.9316912275855489
68.8,0.9323238012155122
68.9,0.932953534825489
69.0,0.9335804264972017
69.10000000000001,0.9342044743210296
69.2,0.9348256763960144
69.3,0.9354440308298673
69.4,0.9360595357389733
69.5,0.9366721892483976
69.60000000000001,0.9372819894918916
69.7,0.9378889346118976
69.8,0.9384930227595559
69.9,0.9390942520947091
70.0,0.9396926207859083
70.10000000000001,0.940288127010419
70.2,0.9408807689542256
70.3,0.941470544812038
70.4,0.9420574527872968
70.5,0.9426414910921784
70.60000000000001,0.9432226579476011
70.7,0.9438009515832294
70.8,0.944376370237481
70.9,0.9449489121575309
71.0,0.9455185755993167
71.10000000000001,0.9460853588275453
71.2,0.9466492601156964
71.3,0.9472102777460287
71.4,0.9477684100095858
71.5,0.9483236552061993
71.60000000000001,0.9488760116444966
71.7,0.9494254776419039
71.8,0.9499720515246525
71.9,0.9505157316277837
72.0,0.9510565162951535
72.10000000000001,0.9515944038794382
72.2,0.9521293927421387
72.3,0.9526614812535862
72.4,0.953190667792947
72.5,0.9537169507482269
72.60000000000001,0.9542403285162769
72.7,0.9547607995027975
72.8,0.9552783621223436
72.9,0.9557930147983301
73.0,0.9563047559630354
73.10000000000001,0.9568135840576074
73.2,0.9573194975320672
73.3,0.9578224948453149
73.4,0.9583225744651332
73.5,0.958819734868193
73.60000000000001,0.9593139745400576
73.7,0.9598052919751869
73.8,0.9602936856769431
73.9,0.9607791541575942
74.0,0.9612616959383189
74.10000000000001,0.9617413095492113
74.2,0.9622179935292854
74.3,0.9626917464264787
74.4,0.9631625667976582
74.5,0.963630453208623
74.60000000000001,0.9640954042341102
74.7,0.9645574184577981
74.8,0.9650164944723114
74.9,0.9654726308792251
75.0,0.9659258262890683
75.10000000000001,0.9663760793213294
75.2,0.9668233886044594
75.3,0.9672677527758767
75.4,0.9677091704819712
75.5,0.9681476403781077
75.60000000000001,0.9685831611286311
75.7,0.9690157314068695
75.8,0.9694453498951389
75.9,0.9698720152847469
76.0,0.9702957262759965
76.10000000000001,0.9707164815781908
76.2,0.9711342799096361
76.3,0.9715491199976461
76.4,0.9719610005785463
76.5,0.9723699203976766
76.60000000000001,0.9727758782093966
76.7,0.9731788727770883
76.80000000000001,0.9735789028731603
76.9,0.9739759672790517
77.0,0.9743700647852352
77.10000000000001,0.9747611941912218
77.2,0.9751493543055633
77.30000000000001,0.9755345439458566
77.4,0.9759167619387474
77.5,0.9762960071199334
77.60000000000001,0.9766722783341679
77.7,0.9770455744352636
77.80000000000001,0.9774158942860959
77.9,0.9777832367586061
78.0,0.9781476007338056
78.10000000000001,0.9785089851017784
78.2,0.978867388761685
78.30000000000001,0.9792228106217659
78.4,0.9795752495993441
78.5,0.9799247046208296
78.60000000000001,0.9802711746217219
78.7,0.980614658546613
78.80000000000001,0.9809551553491916
78.9,0.9812926639922451
79.0,0.981627183447664
79.10000000000001,0.9819587126964437
79.2,0.9822872507286887
79.30000000000001,0.9826127965436152
79.4,0.9829353491495543
79.5,0.9832549075639546
79.60000000000001,0.9835714708133859
79.7,0.9838850379335417
79.80000000000001,0.984195607969242
79.9,0.9845031799744366
80.0,0.984807753012208
80.10000000000001,0.985109326154774
80.2,0.9854078984834901
80.30000000000001,0.9857034690888536
80.4,0.985996037070505
80.5,0.9862856015372314
80.60000000000001,0.9865721616069695
80.7,0.9868557164068072
80.80000000000001,0.9871362650729879
80.9,0.9874138067509114
81.0,0.9876883405951378
81.10000000000001,0.9879598657693891
81.2,0.9882283814465528
81.30000000000001,0.9884938868086836
81.4,0.9887563810470059
81.5,0.9890158633619168
81.60000000000001,0.9892723329629883
81.7,0.9895257890689695
81.80000000000001,0.989776230907789
81.9,0.9900236577165575
82.0,0.9902680687415704
82.10000000000001,0.9905094632383088
82.2,0.9907478404714436
82.30000000000001,0.9909831997148363
82.4,0.9912155402515417
82.5,0.9914448613738104
82.60000000000001,0.9916711623830905
82.7,0.9918944425900297
82.80000000000001,0.9921147013144779
82.9,0.9923319378854887
83.0,0.992546151641322
83.10000000000001,0.9927573419294455
83.2,0.9929655081065369
83.30000000000001,0.9931706495384861
83.4,0.9933727656003964
83.5,0.9935718556765875
83.60000000000001,0.9937679191605964
83.7,0.9939609554551797
83.80000000000001,0.9941509639723154
83.9,0.9943379441332046
84.0,0.9945218953682733
84.10000000000001,0.9947028171171742
84.2,0.9948807088287882
84.30000000000001,0.9950555699612263
84.4,0.9952273999818312
84.5,0.9953961983671787
84.60000000000001,0.99556196460308
84.7,0.9957246981845821
84.80000000000001,0.9958843986159703
84.9,0.9960410654107696
85.0,0.9961946980917455
85.10000000000001,0.9963452961909064
85.2,0.9964928592495044
85.30000000000001,0.9966373868180366
85.4,0.9967788784562471
85.5,0.996917333733128
85.60000000000001,0.9970527522269202
85.7,0.9971851335251157
85.80000000000001,0.9973144772244581
85.9,0.997440782930944
86.0,0.9975640502598242
86.10000000000001,0.9976842788356053
86.2,0.99780146829205
86.30000000000001,0.997915618272179
86.4,0.9980267284282716
86.5,0.9981347984218669
86.60000000000001,0.9982398279237653
86.7,0.9983418166140283
86.80000000000001,0.998440764181981
86.9,0.9985366703262117
87.0,0.9986295347545738
87.10000000000001,0.9987193571841863
87.2,0.9988061373414341
87.30000000000001,0.99888987496197
87.4,0.9989705697907147
87.5,0.9990482215818578
87.60000000000001,0.9991228300988584
87.7,0.999194395114446
87.80000000000001,0.9992629164106211
87.9,0.9993283937786562
88.0,0.9993908270190958
88.10000000000001,0.9994502159417572
88.2,0.9995065603657316
88.30000000000001,0.999559860119384
88.4,0.9996101150403544
88.5,0.9996573249755573
88.60000000000001,0.9997014897811831
88.7,0.9997426093226983
88.80000000000001,0.9997806834748455
88.9,0.9998157121216442
89.0,0.9998476951563913
89.10000000000001,0.9998766324816606
89.2,0.9999025240093042
89.30000000000001,0.999925369660452
89.4,0.9999451693655121
89.5,0.9999619230641713
89.60000000000001,0.9999756307053947
89.7,0.9999862922474267
89.80000000000001,0.9999939076577904
89.9,0.9999984769132877
90.0,1.0
90.10000000000001,0.9999984769132877
90.2,0.9999939076577904
90.30000000000001,0.9999862922474267
90.4,0.9999756307053947
90.5,0.9999619230641713
90.60000000000001,0.9999451693655121
90.7,0.999925369660452
90.80000000000001,0.9999025240093042
90.9,0.9998766324816606
91.0,0.9998476951563913
91.10000000000001,0.9998157121216442
91.2,0.9997806834748455
91.30000000000001,0.9997426093226983
91.4,0.9997014897811831
91.5,0.9996573249755573
91.60000000000001,0.9996101150403544
91.7,0.999559860119384
91.80000000000001,0.9995065603657316
91.9,0.9994502159417572
92.0,0.9993908270190958
92.10000000000001,0.9993283937786562
92.2,0.9992629164106211
92.30000000000001,0.999194395114446
92.4,0.9991228300988584
92.5,0.9990482215818578
92.60000000000001,0.9989705697907146
92.7,0.99888987496197
92.80000000000001,0.998806137341434
92.9,0.9987193571841861
93.0,0.9986295347545738
93.10000000000001,0.9985366703262117
93.2,0.998440764181981
93.30000000000001,0.9983418166140283
93.4,0.9982398279237653
93.5,0.998134798421867
93.60000000000001,0.9980267284282716
93.7,0.997915618272179
93.80000000000001,0.99780146829205
93.9,0.9976842788356053
94.0,0.9975640502598242
94.10000000000001,0.997440782930944
94.2,0.9973144772244581
94.30000000000001,0.9971851335251157
94.4,0.9970527522269202
94.5,0.996917333733128
94.60000000000001,0.9967788784562471
94.7,0.9966373868180366
94.80000000000001,0.9964928592495044
94.9,0.9963452961909064
95.0,0.9961946980917455
95.10000000000001,0.9960410654107695
95.2,0.9958843986159703
95.30000000000001,0.9957246981845821
95.4,0.99556196460308
95.5,0.9953961983671789
95.60000000000001,0.9952273999818312
95.7,0.9950555699612263
95.80000000000001,0.9948807088287882
95.9,0.9947028171171742
96.0,0.9945218953682733
96.10000000000001,0.9943379441332046
96.2,0.9941509639723154
96.30000000000001,0.9939609554551797
96.4,0.9937679191605964
96.5,0.9935718556765875
96.60000000000001,0.9933727656003964
96.7,0.9931706495384861
96.80000000000001,0.9929655081065369
96.9,0.9927573419294455
97.0,0.9925461516413221
97.10000000000001,0.9923319378854887
97.2,0.9921147013144778
97.30000000000001,0.9918944425900296
97.4,0.9916711623830904
